window_id,target_id,stage,model_id,horizon_days,dimension,group_value,forecast_count,mae,rmse,bias,mase
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,2,water_year,2016,8,0.22499999999999998,0.291547594742265,0.12499999999999997,0.7704017305850596
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,water_year,2013,12,0.20000000000000004,0.2581988897471611,-0.04999999999999998,0.617636174279782
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,water_year,2014,23,0.2978260869565218,0.3696355431808591,-0.028260869565217388,0.9522266064337398
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,water_year,2015,24,0.22083333333333333,0.31950482521134693,0.012499999999999985,0.7380020409557583
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,water_year,2016,7,0.19999999999999998,0.2563479777846623,-0.0571428571428572,0.6842182668921123
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,water_year,2013,17,0.10588235294117646,0.17149858514250885,0.02352941176470588,0.3270657208475381
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,water_year,2014,26,0.07307692307692307,0.11929278784054477,0.04230769230769232,0.23357534048384132
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,water_year,2015,25,0.16399999999999998,0.23409399821439247,-0.092,0.5501275591076722
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,water_year,2016,8,0.11250000000000002,0.17677669529663692,0.037500000000000006,0.3851393652258298
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,water_year,2013,17,0.18823529411764706,0.33606722016672236,-0.1647058823529412,0.5829099345967572
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,water_year,2014,26,0.18846153846153843,0.4510671108178233,0.09615384615384613,0.5994454083126302
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,water_year,2015,25,0.12000000000000002,0.17663521732655696,-8.881784197001253e-18,0.4016073785567423
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,water_year,2016,8,0.1,0.14142135623730953,-6.938893903907228e-18,0.3422844566517918
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,water_year,2013,16,0.1375,0.23184046238739262,-0.01249999999999999,0.42601189786420035
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,water_year,2014,25,0.07,0.1135781669160055,0.022000000000000002,0.22541396283150683
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,water_year,2015,24,0.11666666666666665,0.18929694486000911,-0.00833333333333335,0.39021566818264924
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,water_year,2016,7,0.21428571428571422,0.3139608710833701,-0.07142857142857147,0.7339133980312885
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2008,20,0.15020379654179333,0.20259968237254836,0.008604837481596812,0.543205602373697
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2009,25,0.26502486060769165,0.3689528542071047,-0.1040351651130091,1.024580601879711
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2010,25,0.4875493779593568,1.3194825638417051,0.36199662095652174,1.7834206119816516
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2011,21,0.7449231159570776,1.758346938151077,0.5274319257972082,2.395975144498063
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2012,23,0.2500438940353619,0.39352537232540086,-0.002217647987883329,0.7490267127554696
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,water_year,2013,6,0.30946369980824734,0.3518054220016178,-0.12458520006173107,0.9472380911767934
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2008,19,0.17892501377895997,0.23281632298362778,-0.029765674649514434,0.6480325199467023
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2009,25,0.24443341630401708,0.47153236961318346,-0.10685073530697607,0.9473248526430086
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2010,25,0.3212158692029952,0.5672548420702325,0.06803247854689536,1.213862906499878
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2011,21,1.0486961075987757,2.9844002677527306,0.5801342402244594,3.3275126265748534
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2012,23,0.21058633588344366,0.25289221786304267,-0.05268615759494829,0.6298105669057138
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,water_year,2013,6,0.23942296026044171,0.3195901655548138,-0.04355545254550511,0.7330042022925768
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2008,19,0.18659730777036346,0.28860592889748815,-0.09549311569642654,0.672447685392444
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2009,24,0.15223664000053025,0.2095348497423976,-0.054913026664940134,0.5912473913746267
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2010,25,0.27610820415268816,0.6853765236144793,0.16854163155165952,1.0460248408940087
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2011,20,1.182522620639121,3.057161370788757,1.0281725756241755,3.7314811106196792
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2012,20,0.20329877774077304,0.24879812471965296,-0.13776562726267755,0.6056533215156834
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,water_year,2013,5,0.23143955631939844,0.2860849796507185,-0.18493143208600887,0.7084636681938088
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2008,21,0.1569749305049411,0.2069919605674987,0.027945987166353277,0.5651536384605912
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2009,23,0.2855334054850737,0.39375106152074885,-0.11769319890850956,1.1018772712482383
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2010,25,0.5230209363492827,1.3689978654308197,0.39834263573735557,1.9162149974358107
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2011,21,0.6197942734756903,1.0826506807913125,0.39586647423727445,1.9708963139898361
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2012,23,0.24528010099873288,0.3893034328589436,0.009331668295283152,0.7344432610793395
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,water_year,2013,6,0.25155414929114517,0.30717772154420375,-0.09914449383829697,0.7699463906266159
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2008,20,0.17985885156220277,0.24030896107277844,-0.015778980098024573,0.6500559572079635
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2009,23,0.2765550739851521,0.49342636837524,-0.10766853644393695,1.0725950143287266
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2010,25,0.34701055452102525,0.6275117909895583,0.09697276737339904,1.3079607591585494
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2011,21,0.9620630674434123,2.412096327339438,0.4468418652696655,3.035581895474941
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2012,23,0.21333393050450947,0.25935307757979614,-0.02800246738251651,0.6379442812353238
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,water_year,2013,6,0.2630383104175859,0.34435462472490425,-0.01712663610482956,0.8053027598041922
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2008,20,0.18715376092440925,0.28463166252992195,-0.08090956605876418,0.6731920519131238
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2009,22,0.15642919701848207,0.21624248699598672,-0.041202017563154156,0.6066336095972987
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2010,25,0.2761600116723025,0.6853844066069387,0.16860193768891651,1.0462268186959574
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2011,20,1.0239817255291104,2.6362332143605385,0.8943270245233274,3.243030709222908
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2012,20,0.19572331681988825,0.2414055939136806,-0.1012033867458112,0.5827779705565683
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,water_year,2013,5,0.26173286970559184,0.2941218626311567,-0.15135358754227082,0.8012544772724866
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2008,20,0.17243644177757897,0.21557890391060358,0.02213006452052061,0.6219876758063924
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2009,25,0.27763769866515536,0.37565988579625303,-0.09165186472662676,1.0724543552897328
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2010,25,0.5092401989290081,1.3389743811119745,0.3823931829044201,1.8651788932571594
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2011,21,0.6098920570497538,1.027968238480291,0.26355951370167735,1.9447040771223216
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2012,23,0.21282398722393905,0.3686936747359708,0.02851032584028681,0.6372056108916903
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,water_year,2013,6,0.1717550076149208,0.23922603044860546,-0.07240904017009497,0.5255917204758287
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2008,19,0.19169961974086078,0.24382640745693387,-0.009744537219459544,0.6922656396607877
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2009,25,0.23763347364739215,0.45841486584939856,-0.08669115003841034,0.920156177996313
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2010,25,0.3421427054139049,0.5941615478783473,0.08444503053879555,1.29298332658446
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2011,21,0.8785779099319041,1.95741640647288,0.22446933075823353,2.7627895414508026
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2012,23,0.1760563033511052,0.22519830273384975,0.0005386039976040038,0.5265746505843516
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,water_year,2013,6,0.20334848056106747,0.2588839953170883,0.02233608954517961,0.622488533965336
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2008,19,0.18848651403124625,0.29036095971552645,-0.07253032278977314,0.6779640062336274
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2009,24,0.15215163715269123,0.20686121001634677,-0.03263135851771936,0.5899557139228763
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2010,25,0.28476366926842317,0.7007143964931695,0.17147891627317308,1.0799739141941547
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2011,20,0.7399204499222927,1.608126170790929,0.4743202484209784,2.347088177194061
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2012,20,0.17464843187346937,0.23259777256638076,-0.039207394333761844,0.5199109956155983
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,water_year,2013,5,0.22912763891207658,0.2512149214757807,-0.08327097780524775,0.7014629674382098
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2008,17,0.17422140292935928,0.21938414214689847,0.014829288099434915,0.6284078913345331
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2009,23,0.2540004392061313,0.3619252745879753,-0.1441209892344367,0.983122169367239
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2010,24,0.5335183234564925,1.4650756658317794,0.41020968810247066,1.9504156069418965
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2011,19,1.1898643790161803,2.651253159147096,0.9913017153762059,3.7379233040755584
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2012,23,0.23200818165750475,0.34241922512657375,-0.13502047480819762,0.6956012458247595
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,water_year,2013,6,0.22940799716563606,0.2829441853849766,-0.2115669418245807,0.7019710588973181
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2008,16,0.19246160422883946,0.2472061148722586,-0.015262399915513076,0.6965813782764818
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2009,23,0.25225371564735094,0.48846593830883994,-0.11151229358226278,0.9778327468416095
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2010,24,0.32237714160319597,0.5882177288478095,0.06020968810247035,1.22200774236354
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2011,19,1.3376396991265018,3.590149040162214,0.9597227680077848,4.203121966741267
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2012,23,0.18760047001276933,0.21113811044755268,-0.15675960524298022,0.5616287553314606
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,water_year,2013,6,0.1472756836146812,0.17596521928055012,-0.11156694182458067,0.45067923710716223
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2008,16,0.1956026034002984,0.30610086697441957,-0.08713739991551307,0.7040048063039593
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2009,22,0.16552561379658617,0.21873389187636152,-0.05961382108489161,0.6433953059273756
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2010,24,0.2805904695169404,0.6986658434246658,0.16854302143580394,1.065021157136745
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2011,18,1.3561486397024105,3.3214095236474335,1.186792111987119,4.253905165797731
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2012,20,0.21111800292916033,0.26291675387615576,-0.17244220134897317,0.6294854328268066
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,water_year,2013,5,0.22806129169923137,0.2840367691611138,-0.20541228507671488,0.698149652744767
